gender,year,x,qx,lx,dx,Lx,Tx,ex
Male,1920,51,0.01357,65,889,65,1,20.96
Male,1920,52,0.01448,64,936,64,1,20.24
Male,1920,53,0.01554,63,990,63,1,19.53
Male,1920,54,0.01673,62,1,62,1,18.83
Male,1920,55,0.01809,61,1,61,1,18.14
Male,1920,56,0.01954,60,1,59,1,17.47
Male,1920,57,0.02092,59,1,58,997,16.81
Male,1920,58,0.02219,58,1,57,939,16.15
Male,1920,59,0.02344,56,1,56,881,15.51
Male,1920,60,0.02481,55,1,54,825,14.87
Male,1920,61,0.02647,54,1,53,770,14.24
Male,1920,62,0.0285,52,1,51,717,13.61
Male,1920,63,0.03099,51,1,50,665,12.99
Male,1920,64,0.0339,49,1,48,614,12.39
Male,1920,65,0.03714,47,1,47,566,11.81
Male,1920,66,0.04063,46,1,45,519,11.25
Male,1920,67,0.04437,44,1,43,473,10.7
Male,1920,68,0.04834,42,2,41,430,10.18
Male,1920,69,0.05258,40,2,39,389,9.67
Male,1920,70,0.05728,38,2,37,350,9.18
Male,1920,71,0.06241,35,2,34,312,8.7
Male,1920,72,0.06779,33,2,32,278,8.25
Male,1920,73,0.07339,31,2,30,245,7.81
Male,1920,74,0.07934,29,2,27,215,7.39
Male,1920,75,0.08558,26,2,25,187,6.99
Male,1920,76,0.09246,24,2,23,161,6.59
Male,1920,77,0.10049,22,2,21,138,6.21
Male,1920,78,0.10989,20,2,18,117,5.85
Male,1920,79,0.12035,17,2,16,98,5.51
Male,1920,80,0.13169,15,2,14,81,5.2
Male,1920,81,0.14321,13,1,12,66,4.91
Male,1920,82,0.15428,11,1,10,54,4.65
Male,1920,83,0.16454,9,1,9,43,4.4
Male,1920,84,0.17446,8,1,7,34,4.17
Male,1920,85,0.18477,6,1,6,26,3.95
Male,1920,86,0.19607,5,1,5,20,3.73
Male,1920,87,0.20869,4,930,3,15,3.52
Male,1920,88,0.2227,3,786,3,11,3.31
Male,1920,89,0.23793,2,652,2,8,3.12
Male,1920,90,0.25413,2,531,1,6,2.94
Male,1920,91,0.27101,1,422,1,4,2.77
Male,1920,92,0.2883,1,328,972,2,2.61
Male,1920,93,0.30575,809,247,685,1,2.46
Male,1920,94,0.32315,561,181,471,1,2.33
Male,1920,95,0.34109,380,130,315,836,2.2
Male,1920,96,0.35956,250,90,205,521,2.08
Male,1920,97,0.37852,160,61,130,315,1.97
Male,1920,98,0.39797,100,40,80,185,1.86
Male,1920,99,0.41787,60,25,47,105,1.76
Male,1920,100,0.43877,35,15,27,58,1.66
Male,1920,101,0.4607,20,9,15,31,1.57
Male,1920,102,0.48374,11,5,8,16,1.47
Male,1920,103,0.50793,5,3,4,8,1.39
Male,1920,104,0.53332,3,1,2,4,1.31
Male,1920,105,0.55999,1,1,1,2,1.23
Male,1920,106,0.58799,1,0,0,1,1.15
Male,1920,107,0.61739,0,0,0,0,1.08
Male,1920,108,0.64826,0,0,0,0,1.01
Male,1920,109,0.68067,0,0,0,0,0.94
Male,1920,110,0.7147,0,0,0,0,0.87
Male,1920,111,0.75044,0,0,0,0,0.81
Male,1920,112,0.78796,0,0,0,0,0.75
Male,1920,113,0.82736,0,0,0,0,0.7
Male,1920,114,0.86872,0,0,0,0,0.64
Male,1920,115,0.91216,0,0,0,0,0.59
Male,1920,116,0.95777,0,0,0,0,0.54
Male,1920,117,1,0,0,0,0,0.5
Male,1920,118,1,0,0,0,0,0.00
Male,1920,119,1,0,0,0,0,0.00
Female,1920,0,0.06773,100,6,94,5,56.27
Female,1920,1,0.01774,93,1,92,5,59.34
Female,1920,2,0.00882,91,808,91,5,59.4
Female,1920,3,0.00642,90,582,90,5,58.93
Female,1920,4,0.00513,90,463,89,5,58.3
Female,1920,5,0.00404,89,362,89,5,57.6
Female,1920,6,0.00318,89,285,89,5,56.83
Female,1920,7,0.00256,89,228,88,4,56.01
Female,1920,8,0.00214,88,190,88,4,55.15
Female,1920,9,0.00191,88,169,88,4,54.27
Female,1920,10,0.00184,88,163,88,4,53.37
Female,1920,11,0.00191,88,169,88,4,52.47
Female,1920,12,0.00208,88,183,88,4,51.57
Female,1920,13,0.00232,87,204,87,4,50.68
Female,1920,14,0.00262,87,230,87,4,49.79
Female,1920,15,0.00298,87,261,87,4,48.92
Female,1920,16,0.0034,87,297,87,4,48.07
Female,1920,17,0.00386,86,335,86,4,47.23
Female,1920,18,0.00434,86,376,86,4,46.41
Female,1920,19,0.00483,86,416,86,3,45.61
Female,1920,20,0.00535,85,459,85,3,44.83
Female,1920,21,0.00585,85,500,85,3,44.07
Female,1920,22,0.00623,84,529,84,3,43.32
Female,1920,23,0.00643,84,543,84,3,42.59
Female,1920,24,0.00651,83,546,83,3,41.87
Female,1920,25,0.00653,83,544,83,3,41.14
Female,1920,26,0.00658,82,544,82,3,40.4
Female,1920,27,0.00667,82,548,81,3,39.67
Female,1920,28,0.00684,81,558,81,3,38.93
Female,1920,29,0.00707,81,573,80,3,38.2
Female,1920,30,0.0073,80,588,80,3,37.46
Female,1920,31,0.00749,79,599,79,2,36.74
Female,1920,32,0.00763,79,605,79,2,36.01
Female,1920,33,0.00769,78,605,78,2,35.28
Female,1920,34,0.00769,78,601,77,2,34.55
Female,1920,35,0.00769,77,596,77,2,33.82
Female,1920,36,0.00771,76,593,76,2,33.07
Female,1920,37,0.00774,76,590,76,2,32.33
Female,1920,38,0.00777,75,588,75,2,31.58
Female,1920,39,0.00782,75,588,74,2,30.82
Female,1920,40,0.00789,74,588,74,2,30.06
Female,1920,41,0.008,73,592,73,2,29.29
Female,1920,42,0.00818,73,600,73,2,28.53
Female,1920,43,0.00845,72,615,72,2,27.76
Female,1920,44,0.0088,72,635,71,1,26.99
Female,1920,45,0.00922,71,659,71,1,26.22
Female,1920,46,0.00967,70,685,70,1,25.46
Female,1920,47,0.01016,70,713,69,1,24.71
Female,1920,48,0.01069,69,742,69,1,23.96
Female,1920,49,0.01125,68,773,68,1,23.21
Female,1920,50,0.01188,67,807,67,1,22.47
Female,1920,51,0.01259,67,845,66,1,21.73
Female,1920,52,0.01338,66,887,65,1,21
Female,1920,53,0.01427,65,933,64,1,20.28
Female,1920,54,0.01525,64,983,63,1,19.57
Female,1920,55,0.01637,63,1,62,1,18.86
Female,1920,56,0.01759,62,1,61,1,18.17
Female,1920,57,0.01882,61,1,60,1,17.48
Female,1920,58,0.02003,60,1,59,1,16.81
Female,1920,59,0.02128,58,1,58,952,16.14
Female,1920,60,0.02268,57,1,57,894,15.48
Female,1920,61,0.02431,56,1,55,836,14.83
Female,1920,62,0.02624,55,1,54,781,14.19
Female,1920,63,0.02853,53,1,52,726,13.56
Female,1920,64,0.03115,52,1,51,673,12.94
Female,1920,65,0.03408,50,1,49,622,12.34
Female,1920,66,0.03727,48,1,47,573,11.76
Female,1920,67,0.04069,46,1,45,525,11.19
Female,1920,68,0.04433,45,1,44,479,10.65
Female,1920,69,0.04824,43,2,41,435,10.12
Female,1920,70,0.05255,40,2,39,393,9.6
Female,1920,71,0.0573,38,2,37,353,9.11
Female,1920,72,0.0624,36,2,35,315,8.63
Female,1920,73,0.06786,34,2,33,280,8.17
Female,1920,74,0.07376,31,2,30,247,7.73
Female,1920,75,0.07997,29,2,28,216,7.31
Female,1920,76,0.08675,27,2,26,187,6.9
Female,1920,77,0.09447,24,2,23,161,6.51
Female,1920,78,0.10329,22,2,21,138,6.14
Female,1920,79,0.11298,20,2,19,116,5.78
Female,1920,80,0.12374,17,2,16,97,5.46
Female,1920,81,0.13479,15,2,14,80,5.16
Female,1920,82,0.14505,13,1,12,66,4.88
Female,1920,83,0.15406,11,1,10,53,4.63
Female,1920,84,0.16259,9,1,9,43,4.38
Female,1920,85,0.17176,8,1,7,33,4.13
Female,1920,86,0.18251,6,1,6,26,3.89
Female,1920,87,0.1954,5,1,5,20,3.64
Female,1920,88,0.21057,4,944,4,15,3.4
Female,1920,89,0.2278,3,806,3,11,3.18
Female,1920,90,0.24675,2,674,2,8,2.97
Female,1920,91,0.26703,2,550,1,5,2.78
Female,1920,92,0.28824,1,435,1,3,2.61
Female,1920,93,0.30575,1,328,910,2,2.46
Female,1920,94,0.32315,745,241,625,1,2.33
Female,1920,95,0.34109,505,172,418,1,2.2
Female,1920,96,0.35956,332,120,273,691,2.08
Female,1920,97,0.37852,213,81,173,419,1.97
Female,1920,98,0.39797,132,53,106,246,1.86
Female,1920,99,0.41787,80,33,63,140,1.76
Female,1920,100,0.43877,46,20,36,77,1.66
Female,1920,101,0.4607,26,12,20,41,1.57
Female,1920,102,0.48374,14,7,11,21,1.47
Female,1920,103,0.50793,7,4,5,10,1.39
Female,1920,104,0.53332,4,2,3,5,1.31
Female,1920,105,0.55999,2,1,1,2,1.23
Female,1920,106,0.58799,1,0,1,1,1.15
Female,1920,107,0.61739,0,0,0,0,1.08
Female,1920,108,0.64826,0,0,0,0,1.01
Female,1920,109,0.68067,0,0,0,0,0.94
Female,1920,110,0.7147,0,0,0,0,0.87
Female,1920,111,0.75044,0,0,0,0,0.81
Female,1920,112,0.78796,0,0,0,0,0.75
Female,1920,113,0.82736,0,0,0,0,0.7
Female,1920,114,0.86872,0,0,0,0,0.64
Female,1920,115,0.91216,0,0,0,0,0.59
Female,1920,116,0.95777,0,0,0,0,0.54
Female,1920,117,1,0,0,0,0,0.5
Female,1920,118,1,0,0,0,0,0.00
Female,1920,119,1,0,0,0,0,0.00
Male,1930,0,0.06495,100,6,94,5,57.96
Male,1930,1,0.0109,93,1,92,5,60.97
Male,1930,2,0.00576,92,533,92,5,60.63
Male,1930,3,0.00406,91,373,91,5,59.98
Male,1930,4,0.00326,91,298,91,5,59.23
Male,1930,5,0.00274,91,250,91,5,58.42
Male,1930,6,0.00233,91,212,90,5,57.58
Male,1930,7,0.00201,90,183,90,5,56.71
Male,1930,8,0.00178,90,161,90,5,55.82
Male,1930,9,0.00162,90,146,90,4,54.92
Male,1930,10,0.00153,90,138,90,4,54.01
Male,1930,11,0.00153,90,138,90,4,53.09
Male,1930,12,0.00161,90,145,89,4,52.17
Male,1930,13,0.00179,89,161,89,4,51.26
Male,1930,14,0.00204,89,183,89,4,50.35
Male,1930,15,0.00234,89,209,89,4,49.45
Male,1930,16,0.00265,89,237,89,4,48.56
Male,1930,17,0.00295,89,263,88,4,47.69
Male,1930,18,0.00323,88,287,88,4,46.83
Male,1930,19,0.00348,88,308,88,4,45.98
Male,1930,20,0.00374,88,330,88,3,45.14
Male,1930,21,0.004,87,352,87,3,44.31
Male,1930,22,0.0042,87,367,87,3,43.48
Male,1930,23,0.00431,87,376,87,3,42.66
Male,1930,24,0.00436,86,378,86,3,41.84
Male,1930,25,0.00439,86,379,86,3,41.03
Male,1930,26,0.00444,86,382,85,3,40.2
Male,1930,27,0.00451,85,386,85,3,39.38
Male,1930,28,0.00461,85,394,85,3,38.56
Male,1930,29,0.00475,84,404,84,3,37.73
Male,1930,30,0.00491,84,415,84,3,36.91
Male,1930,31,0.00507,84,427,83,3,36.09
Male,1930,32,0.00525,83,439,83,2,35.27
Male,1930,33,0.00543,83,452,83,2,34.46
Male,1930,34,0.00562,82,465,82,2,33.64
Male,1930,35,0.00583,82,480,82,2,32.83
Male,1930,36,0.00608,81,498,81,2,32.02
Male,1930,37,0.00638,81,519,81,2,31.21
Male,1930,38,0.00674,80,545,80,2,30.41
Male,1930,39,0.00715,80,574,79,2,29.61
Male,1930,40,0.00762,79,607,79,2,28.82
Male,1930,41,0.00811,79,641,78,2,28.04
Male,1930,42,0.0086,78,675,78,2,27.26
Male,1930,43,0.00909,77,707,77,2,26.5
Male,1930,44,0.00959,77,739,76,1,25.73
Male,1930,45,0.01013,76,773,75,1,24.98
Male,1930,46,0.01073,75,811,75,1,24.23
Male,1930,47,0.01141,74,853,74,1,23.49
Male,1930,48,0.01218,73,900,73,1,22.75
Male,1930,49,0.01304,72,952,72,1,22.03
Male,1930,50,0.01398,72,1,71,1,21.31
Male,1930,51,0.01499,71,1,70,1,20.61
Male,1930,52,0.01601,69,1,69,1,19.91
Male,1930,53,0.01703,68,1,68,1,19.23
Male,1930,54,0.01808,67,1,67,1,18.55
Male,1930,55,0.01922,66,1,65,1,17.88
Male,1930,56,0.02049,65,1,64,1,17.23
Male,1930,57,0.02194,63,1,63,1,16.58
Male,1930,58,0.02357,62,1,61,995,15.94
Male,1930,59,0.02539,60,1,60,933,15.31
Male,1930,60,0.0274,59,1,58,873,14.69
Male,1930,61,0.02956,57,1,56,814,14.09
Male,1930,62,0.03183,56,1,55,757,13.51
Male,1930,63,0.03419,54,1,53,702,12.94
Male,1930,64,0.0367,52,1,51,649,12.38
Male,1930,65,0.03945,50,1,49,597,11.83
Male,1930,66,0.0425,48,2,47,548,11.29
Male,1930,67,0.0458,46,2,45,500,10.77
Male,1930,68,0.04938,44,2,43,455,10.27
Male,1930,69,0.05326,42,2,41,411,9.77
Male,1930,70,0.05752,39,2,38,370,9.29
Male,1930,71,0.06217,37,2,36,332,8.83
Male,1930,72,0.06724,35,2,34,295,8.38
Male,1930,73,0.07276,32,2,31,261,7.95
Male,1930,74,0.07875,30,2,29,229,7.54
Male,1930,75,0.08509,28,2,26,200,7.14
Male,1930,76,0.09191,25,2,24,173,6.76
Male,1930,77,0.09949,23,2,22,149,6.39
Male,1930,78,0.10794,21,2,19,126,6.04
Male,1930,79,0.1171,18,2,17,107,5.71
Male,1930,80,0.12717,16,2,15,89,5.4
Male,1930,81,0.13755,14,1,13,73,5.11
Male,1930,82,0.14736,12,1,11,60,4.85
Male,1930,83,0.15622,10,1,9,48,4.6
Male,1930,84,0.16476,8,1,8,39,4.36
Male,1930,85,0.17388,7,1,6,30,4.12
Male,1930,86,0.18436,6,1,5,24,3.89
Male,1930,87,0.19664,5,992,4,18,3.65
Male,1930,88,0.21085,4,855,3,13,3.42
Male,1930,89,0.22683,3,726,2,10,3.2
Male,1930,90,0.2443,2,604,2,7,2.99
Male,1930,91,0.26295,1,492,1,5,2.8
Male,1930,92,0.28247,1,389,1,3,2.62
Male,1930,93,0.30257,989,299,839,2,2.46
Male,1930,94,0.323,690,223,578,1,2.31
Male,1930,95,0.34368,467,160,387,1,2.17
Male,1930,96,0.36448,306,112,251,625,2.04
Male,1930,97,0.38526,195,75,157,375,1.92
Male,1930,98,0.40587,120,49,95,218,1.82
Male,1930,99,0.42617,71,30,56,122,1.72
Male,1930,100,0.44748,41,18,32,66,1.62
Male,1930,101,0.46985,23,11,17,34,1.53
Male,1930,102,0.49334,12,6,9,17,1.44
Male,1930,103,0.51801,6,3,4,8,1.35
Male,1930,104,0.54391,3,2,2,4,1.27
Male,1930,105,0.57111,1,1,1,2,1.19
Male,1930,106,0.59966,1,0,0,1,1.12
Male,1930,107,0.62964,0,0,0,0,1.05
Male,1930,108,0.66113,0,0,0,0,0.98
Male,1930,109,0.69418,0,0,0,0,0.91
Male,1930,110,0.72889,0,0,0,0,0.85
Male,1930,111,0.76534,0,0,0,0,0.79
Male,1930,112,0.8036,0,0,0,0,0.73
Male,1930,113,0.84378,0,0,0,0,0.68
Male,1930,114,0.88597,0,0,0,0,0.62
Male,1930,115,0.93027,0,0,0,0,0.57
Male,1930,116,0.97678,0,0,0,0,0.52
Male,1930,117,1,0,0,0,0,0.5
Male,1930,118,1,0,0,0,0,0.00
Male,1930,119,1,0,0,0,0,0.00
Female,1930,0,0.05179,100,5,95,6,61.31
Female,1930,1,0.0097,94,920,94,6,63.65
Female,1930,2,0.0049,93,460,93,5,63.27
Female,1930,3,0.00358,93,335,93,5,62.58
Female,1930,4,0.00287,93,268,92,5,61.8
Female,1930,5,0.00234,92,218,92,5,60.98
Female,1930,6,0.00193,92,179,92,5,60.12
Female,1930,7,0.00161,92,149,92,5,59.24
Female,1930,8,0.00139,92,128,92,5,58.33
Female,1930,9,0.00124,92,114,92,5,57.41
Female,1930,10,0.00116,92,107,91,5,56.48
Female,1930,11,0.00117,91,108,91,5,55.55
Female,1930,12,0.00127,91,117,91,5,54.61
Female,1930,13,0.00147,91,135,91,4,53.68
Female,1930,14,0.00173,91,159,91,4,52.76
Female,1930,15,0.00205,91,187,91,4,51.85
Female,1930,16,0.00238,91,217,91,4,50.95
Female,1930,17,0.00269,91,244,90,4,50.07
Female,1930,18,0.00295,90,268,90,4,49.21
Female,1930,19,0.00318,90,287,90,4,48.35
Female,1930,20,0.00341,90,307,90,4,47.5
Female,1930,21,0.00364,89,327,89,4,46.67
Female,1930,22,0.00383,89,343,89,4,45.83
Female,1930,23,0.00395,89,352,89,4,45.01
Female,1930,24,0.00403,88,358,88,3,44.18
Female,1930,25,0.00409,88,362,88,3,43.36
Female,1930,26,0.00415,88,366,87,3,42.54
Female,1930,27,0.00422,87,370,87,3,41.71
Female,1930,28,0.00429,87,375,87,3,40.89
Female,1930,29,0.00437,87,380,86,3,40.06
Female,1930,30,0.00445,86,385,86,3,39.23
Female,1930,31,0.00453,86,391,86,3,38.41
Female,1930,32,0.00463,85,398,85,3,37.58
Female,1930,33,0.00476,85,407,85,3,36.75
Female,1930,34,0.0049,85,417,84,3,35.93
Female,1930,35,0.00507,84,429,84,2,35.1
Female,1930,36,0.00525,84,442,84,2,34.28
Female,1930,37,0.00546,83,457,83,2,33.45
Female,1930,38,0.00569,83,474,83,2,32.64
Female,1930,39,0.00596,82,494,82,2,31.82
Female,1930,40,0.00625,82,515,82,2,31.01
Female,1930,41,0.00658,81,538,81,2,30.2
Female,1930,42,0.00692,81,563,81,2,29.4
Female,1930,43,0.00727,80,587,80,2,28.6
Female,1930,44,0.00764,80,613,79,2,27.8
Female,1930,45,0.00805,79,641,79,2,27.01
Female,1930,46,0.00851,78,672,78,2,26.23
Female,1930,47,0.00902,78,706,77,1,25.45
Female,1930,48,0.00958,77,743,77,1,24.68
Female,1930,49,0.0102,76,783,76,1,23.91
Female,1930,50,0.01088,76,827,75,1,23.15
Female,1930,51,0.01163,75,875,74,1,22.4
Female,1930,52,0.01242,74,923,73,1,21.66
Female,1930,53,0.01324,73,972,72,1,20.92
Female,1930,54,0.01412,72,1,71,1,20.2
Female,1930,55,0.01508,71,1,70,1,19.48
Female,1930,56,0.01616,70,1,69,1,18.77
Female,1930,57,0.01737,69,1,68,1,18.07
Female,1930,58,0.01871,67,1,67,1,17.38
Female,1930,59,0.0202,66,1,66,1,16.7
Female,1930,60,0.02187,65,1,64,1,16.04
Female,1930,61,0.0237,63,1,63,983,15.39
Female,1930,62,0.02561,62,1,61,920,14.75
Female,1930,63,0.02759,60,1,59,858,14.12
Female,1930,64,0.02971,59,1,58,798,13.51
Female,1930,65,0.03205,57,1,56,740,12.91
Female,1930,66,0.03469,55,1,54,684,12.32
Female,1930,67,0.03762,53,2,52,629,11.74
Female,1930,68,0.04089,51,2,50,577,11.18
Female,1930,69,0.0445,49,2,48,526,10.64
Female,1930,70,0.04848,47,2,46,478,10.11
Female,1930,71,0.05284,45,2,43,431,9.6
Female,1930,72,0.05758,42,2,41,388,9.1
Female,1930,73,0.06272,40,2,38,346,8.63
Female,1930,74,0.06828,37,2,36,307,8.17
Female,1930,75,0.07416,35,2,33,271,7.74
Female,1930,76,0.08052,32,2,31,237,7.32
Female,1930,77,0.08764,29,2,28,206,6.91
Female,1930,78,0.09563,27,2,25,177,6.53
Female,1930,79,0.10431,24,2,23,151,6.17
Female,1930,80,0.11411,22,2,20,128,5.83
Female,1930,81,0.12424,19,2,18,107,5.51
Female,1930,82,0.13342,17,2,15,89,5.22
Female,1930,83,0.14114,14,2,13,73,4.95
Female,1930,84,0.1483,12,1,11,59,4.68
Female,1930,85,0.15621,10,1,10,47,4.41
Female,1930,86,0.16599,9,1,8,37,4.14
Female,1930,87,0.1783,7,1,6,29,3.86
Female,1930,88,0.19335,6,1,5,22,3.59
Female,1930,89,0.2109,5,1,4,16,3.33
Female,1930,90,0.23059,3,921,3,12,3.09
Female,1930,91,0.25196,3,775,2,8,2.86
Female,1930,92,0.27458,2,631,1,6,2.66
Female,1930,93,0.29805,1,497,1,4,2.47
Female,1930,94,0.322,1,377,982,2,2.31
Female,1930,95,0.34368,794,273,657,1,2.17
Female,1930,96,0.36448,521,190,426,1,2.04
Female,1930,97,0.38526,331,128,267,637,1.92
Female,1930,98,0.40587,204,83,162,370,1.82
Female,1930,99,0.42617,121,52,95,208,1.72
Female,1930,100,0.44748,69,31,54,112,1.62
Female,1930,101,0.46985,38,18,29,59,1.53
Female,1930,102,0.49334,20,10,15,29,1.44
Female,1930,103,0.51801,10,5,8,14,1.35
Female,1930,104,0.54391,5,3,4,6,1.27
Female,1930,105,0.57111,2,1,2,3,1.19
Female,1930,106,0.59966,1,1,1,1,1.12
Female,1930,107,0.62964,0,0,0,0,1.05
Female,1930,108,0.66113,0,0,0,0,0.98
Female,1930,109,0.69418,0,0,0,0,0.91
Female,1930,110,0.72889,0,0,0,0,0.85
Female,1930,111,0.76534,0,0,0,0,0.79
Female,1930,112,0.8036,0,0,0,0,0.73
Female,1930,113,0.84378,0,0,0,0,0.68
Female,1930,114,0.88597,0,0,0,0,0.62
Female,1930,115,0.93027,0,0,0,0,0.57
Female,1930,116,0.97678,0,0,0,0,0.52
Female,1930,117,1,0,0,0,0,0.5
Female,1930,118,1,0,0,0,0,0.00
Female,1930,119,1,0,0,0,0,0.00
Male,1940,0,0.05286,100,5,95,6,61.43
Male,1940,1,0.00579,94,548,94,6,63.85
Male,1940,2,0.00301,94,283,94,5,63.22
Male,1940,3,0.002,93,188,93,5,62.41
Male,1940,4,0.00167,93,156,93,5,61.53
Male,1940,5,0.00147,93,138,93,5,60.64
Male,1940,6,0.00132,93,123,93,5,59.72
Male,1940,7,0.0012,93,112,93,5,58.8
Male,1940,8,0.00111,93,104,93,5,57.87
Male,1940,9,0.00105,93,98,93,5,56.94
Male,1940,10,0.00102,92,95,92,5,56
Male,1940,11,0.00103,92,95,92,5,55.05
Male,1940,12,0.00108,92,101,92,5,54.11
Male,1940,13,0.0012,92,111,92,4,53.17
Male,1940,14,0.00136,92,125,92,4,52.23
Male,1940,15,0.00154,92,142,92,4,51.3
Male,1940,16,0.00172,92,159,92,4,50.38
Male,1940,17,0.00191,92,176,92,4,49.47
Male,1940,18,0.00209,91,192,91,4,48.56
Male,1940,19,0.00226,91,207,91,4,47.66
Male,1940,20,0.00244,91,224,91,4,46.77
Male,1940,21,0.00262,91,239,91,4,45.88
Male,1940,22,0.00276,91,251,90,4,45
Male,1940,23,0.00284,90,258,90,4,44.12
Male,1940,24,0.00289,90,262,90,3,43.25
Male,1940,25,0.00292,90,264,90,3,42.37
Male,1940,26,0.00297,90,267,89,3,41.49
Male,1940,27,0.00304,89,273,89,3,40.61
Male,1940,28,0.00314,89,281,89,3,39.74
Male,1940,29,0.00326,89,291,89,3,38.86
Male,1940,30,0.0034,88,302,88,3,37.99
Male,1940,31,0.00355,88,314,88,3,37.11
Male,1940,32,0.00371,88,327,88,3,36.24
Male,1940,33,0.00388,88,341,87,3,35.38
Male,1940,34,0.00407,87,356,87,3,34.51
Male,1940,35,0.00428,87,373,87,2,33.65
Male,1940,36,0.00452,86,393,86,2,32.79
Male,1940,37,0.00481,86,416,86,2,31.94
Male,1940,38,0.00514,86,443,85,2,31.09
Male,1940,39,0.00552,85,473,85,2,30.25
Male,1940,40,0.00595,85,507,84,2,29.42
Male,1940,41,0.00642,84,544,84,2,28.59
Male,1940,42,0.00691,84,582,83,2,27.77
Male,1940,43,0.00744,83,621,83,2,26.96
Male,1940,44,0.00799,82,663,82,2,26.16
Male,1940,45,0.0086,82,708,81,2,25.37
Male,1940,46,0.00927,81,756,81,2,24.58
Male,1940,47,0.01002,80,810,80,1,23.81
Male,1940,48,0.01087,80,870,79,1,23.04
Male,1940,49,0.0118,79,934,78,1,22.29
Male,1940,50,0.01281,78,1,77,1,21.55
Male,1940,51,0.01388,77,1,76,1,20.82
Male,1940,52,0.01501,76,1,75,1,20.11
Male,1940,53,0.01619,74,1,74,1,19.41
Male,1940,54,0.01743,73,1,73,1,18.72
Male,1940,55,0.01878,72,1,71,1,18.04
Male,1940,56,0.02023,71,1,70,1,17.38
Male,1940,57,0.02173,69,1,68,1,16.73
Male,1940,58,0.02326,68,1,67,1,16.09
Male,1940,59,0.02487,66,1,65,1,15.46
Male,1940,60,0.02663,64,1,64,963,14.84
Male,1940,61,0.02858,63,1,62,899,14.23
Male,1940,62,0.03067,61,1,60,837,13.64
Male,1940,63,0.03293,59,1,58,776,13.05
Male,1940,64,0.03539,57,2,56,718,12.48
Male,1940,65,0.03812,55,2,54,661,11.92
Male,1940,66,0.04113,53,2,52,607,11.37
Male,1940,67,0.04441,51,2,50,555,10.84
Male,1940,68,0.04797,48,2,47,504,10.32
Male,1940,69,0.05185,46,2,45,457,9.81
Male,1940,70,0.05611,44,2,42,411,9.32
Male,1940,71,0.06081,41,2,40,368,8.85
Male,1940,72,0.06599,39,2,37,328,8.39
Male,1940,73,0.07167,36,2,35,290,7.94
Male,1940,74,0.07788,33,2,32,255,7.52
Male,1940,75,0.08449,31,2,29,222,7.11
Male,1940,76,0.09161,28,2,27,192,6.72
Male,1940,77,0.09945,26,2,24,165,6.35
Male,1940,78,0.10808,23,2,22,140,6
Male,1940,79,0.11738,20,2,19,118,5.66
Male,1940,80,0.12749,18,2,17,98,5.35
Male,1940,81,0.13799,16,2,14,81,5.06
Male,1940,82,0.14824,13,2,12,66,4.78
Male,1940,83,0.15802,11,1,10,53,4.53
Male,1940,84,0.16772,9,1,9,42,4.29
Male,1940,85,0.17798,8,1,7,33,4.05
Male,1940,86,0.18932,6,1,6,26,3.82
Male,1940,87,0.20203,5,1,4,19,3.59
Male,1940,88,0.21619,4,953,3,14,3.38
Male,1940,89,0.23168,3,800,3,10,3.17
Male,1940,90,0.2483,2,659,2,7,2.98
Male,1940,91,0.26585,1,530,1,5,2.79
Male,1940,92,0.28409,1,416,1,3,2.63
Male,1940,93,0.30282,1,317,890,2,2.47
Male,1940,94,0.32187,731,235,613,1,2.32
Male,1940,95,0.34128,496,169,411,1,2.19
Male,1940,96,0.36099,327,118,268,675,2.07
Male,1940,97,0.3809,209,79,169,407,1.95
Male,1940,98,0.40092,129,52,103,238,1.84
Male,1940,99,0.42097,77,33,61,135,1.74
Male,1940,100,0.44202,45,20,35,74,1.64
Male,1940,101,0.46412,25,12,19,39,1.55
Male,1940,102,0.48733,13,7,10,20,1.46
Male,1940,103,0.51169,7,4,5,9,1.38
Male,1940,104,0.53728,3,2,2,4,1.29
Male,1940,105,0.56414,2,1,1,2,1.21
Male,1940,106,0.59235,1,0,0,1,1.14
Male,1940,107,0.62196,0,0,0,0,1.07
Male,1940,108,0.65306,0,0,0,0,1
Male,1940,109,0.68572,0,0,0,0,0.93
Male,1940,110,0.72,0,0,0,0,0.87
Male,1940,111,0.756,0,0,0,0,0.8
Male,1940,112,0.7938,0,0,0,0,0.75
Male,1940,113,0.83349,0,0,0,0,0.69
Male,1940,114,0.87517,0,0,0,0,0.64
Male,1940,115,0.91892,0,0,0,0,0.58
Male,1940,116,0.96487,0,0,0,0,0.54
Male,1940,117,1,0,0,0,0,0.5
Male,1940,118,1,0,0,0,0,0.00
Male,1940,119,1,0,0,0,0,0.00
Female,1940,0,0.04163,100,4,96,6,65.74
Female,1940,1,0.005,95,479,95,6,67.58
Female,1940,2,0.00257,95,245,95,6,66.92
Female,1940,3,0.00177,95,168,95,6,66.09
